Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
18,USA Southeast,Brandon,Mississi,K5RKN  C,K5RKN  G,145.17,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.343167,-89.966833,-6:00
18,USA Southeast,Clinton,Mississi,W5DRA  B,W5DRA  G,441.8125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.3162,-90.3312,-6:00
18,USA Southeast,Clinton,Mississi,W5DRA  C,W5DRA  G,147.38,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,32.3162,-90.3312,-6:00
18,USA Southeast,Columbus,Mississi,KC5ULN B,KC5ULN G,444.925,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.55,-88.44,-6:00
18,USA Southeast,Forest,Mississi,KF5SEB C,KF5SEB G,145.24,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.34,-89.55,-6:00
18,USA Southeast,McHenry,Mississi,KI4TMJ B,KI4TMJ G,444.475,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,30.746667,-89.058333,-6:00
18,USA Southeast,McHenry,Mississi,KI4TMJ C,KI4TMJ G,145.17,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,30.746667,-89.058333,-6:00
18,USA Southeast,Chapel Hill,North Ca,KR4RDU B,KR4RDU G,442.5375,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.913267,-79.0558,-5:00
18,USA Southeast,Charlotte,North Ca,KA4YMZ B,KA4YMZ G,443.9875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.29715,-81.115317,-5:00
18,USA Southeast,Charlotte,North Ca,KI4WXS B,KI4WXS G,443.8625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.251833,-80.686333,-5:00
18,USA Southeast,Charlotte,North Ca,KI4WXS C,KI4WXS G,145.14,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,35.251833,-80.686333,-5:00
18,USA Southeast,Fletcher,North Ca,NC4BS  B,NC4BS  G,442.9625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.46,-82.36,-5:00
18,USA Southeast,Greensboro,North Ca,W4GSO  B,W4GSO  G,442.8625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,36.12,-79.83,-5:00
18,USA Southeast,Hendersonville,North Ca,KJ4JAL B,KJ4JAL G,442.025,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.318717,-82.46095,-5:00
18,USA Southeast,Hendersonville,North Ca,KJ4JAL C,KJ4JAL G,147.255,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,35.318717,-82.46095,-5:00
18,USA Southeast,Raleigh,North Ca,KR4RAL B,KR4RAL G,442.2125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.676333,-78.535833,-5:00
18,USA Southeast,Shelby,North Ca,W4NYR  B,W4NYR  G,444.1875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.292217,-81.535833,-5:00
18,USA Southeast,Shelby,North Ca,W4NYR  C,W4NYR  G,145.08,DUP+,1.4,DV,OFF,88.5Hz,YES,Approximate,35.292217,-81.535833,-5:00
18,USA Southeast,Tryon,North Ca,KK4LVF B,KK4LVF G,442.875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.27,-82.24,-5:00
18,USA Southeast,Wingate,North Ca,W4FAN  B,W4FAN  G,444.8625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.97,-80.47,-5:00
18,USA Southeast,Aiken,South Ca,KR4AIK B,KR4AIK G,443.4125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.569667,-81.7185,-5:00
18,USA Southeast,Aiken,South Ca,KR4AIK C,KR4AIK G,145.16,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.569667,-81.7185,-5:00
18,USA Southeast,Beaufort,South Ca,KJ4LNJ C,KJ4LNJ G,145.48,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.712,-80.681833,-5:00
18,USA Southeast,Charleston,South Ca,WR4SC  C,WR4SC  G,145.12,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.5565,-79.421,-5:00
18,USA Southeast,Columbia,South Ca,KJ4BWK B,KJ4BWK G,443.2,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.043667,-80.997,-5:00
18,USA Southeast,Columbia,South Ca,KJ4BWK C,KJ4BWK G,145.4,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.043667,-80.997,-5:00
18,USA Southeast,Columbia,South Ca,KJ4FCS B,KJ4FCS G,442.775,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.116167,-80.763833,-5:00
18,USA Southeast,Columbia,South Ca,KJ4MKV B,KJ4MKV G,444.2,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.73,-80.83,-5:00
18,USA Southeast,Dillion,South Ca,W4PDE  B,W4PDE  G,443.8875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.36,-79.33,-5:00
18,USA Southeast,Dillion,South Ca,W4PDE  C,W4PDE  G,145.34,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.36,-79.33,-5:00
18,USA Southeast,Greenwood,South Ca,W4GWM  C,W4GWM  G,145.36,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.17,-82.16,-5:00
18,USA Southeast,Myrtle Beach,South Ca,NE4SC  B,NE4SC  G,442.7875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.143667,-80.353833,-5:00
18,USA Southeast,Myrtle Beach,South Ca,NE4SC  C,NE4SC  G,144.98,DUP+,2.5,DV,OFF,88.5Hz,YES,Approximate,33.143667,-80.353833,-5:00
18,USA Southeast,Summerville,South Ca,KX4DOR B,KX4DOR G,442.8375,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.143667,-80.353833,-5:00
18,USA Southeast,Summerville,South Ca,KX4DOR C,KX4DOR G,145.28,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.143667,-80.353833,-5:00
18,USA Southeast,Chattanooga,Tennesse,W4PL   B,W4PL   G,443.15,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.155,-85.3055,-5:00
18,USA Southeast,Chattanooga,Tennesse,W4PL   C,W4PL   G,145.29,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,35.155,-85.3055,-5:00
18,USA Southeast,Cleveland,Tennesse,KK4BXE B,KK4BXE G,440.525,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.14,-84.86,-5:00
18,USA Southeast,Cleveland,Tennesse,KK4BXE C,KK4BXE G,145.48,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,35.14,-84.86,-5:00
18,USA Southeast,Memphis,Tennesse,W4LET  B,W4LET  G,443.9875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.142833,-89.812133,-6:00
18,USA Southeast,Memphis,Tennesse,W4LET  C,W4LET  G,147.06,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,35.142833,-89.812133,-6:00
18,USA Southeast,Nashville,Tennesse,KI4SDI C,KI4SDI G,147.18,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,36.1205,-86.969167,-6:00
19,USA West,Ketchikan,Alaska,KL7FF  C,KL7FF  G,147.38,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,55.342167,-131.646167,-9:00
19,USA West,Wasilla,Alaska,WL7CWI B,WL7CWI G,442,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,61.485783,-149.703117,-9:00
19,USA West,Wasilla,Alaska,WL7CWI C,WL7CWI G,147,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,61.485783,-149.703117,-9:00
19,USA West,Kingman,Arizona,W7KDS  B,W7KDS  G,445.9,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,35.356333,-114.006667,-7:00
19,USA West,Kingman,Arizona,W7KDS  C,W7KDS  G,145.135,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,35.356333,-114.006667,-7:00
19,USA West,Mesa,Arizona,KE7JFH B,KE7JFH G,445.975,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.492667,-111.640667,-7:00
19,USA West,Mesa,Arizona,KE7JFH C,KE7JFH G,145.125,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.492667,-111.640667,-7:00
19,USA West,Phoenix,Arizona,W7MOT  B,W7MOT  G,440.8125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.578,-112.573667,-7:00
19,USA West,Phoenix,Arizona,W7MOT  C,W7MOT  G,145.135,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.578,-112.573667,-7:00
19,USA West,Pinal Mountain,Arizona,N7CI   B,N7CI   G,445.85,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.282333,-110.8215,-7:00
19,USA West,Scottsdale,Arizona,KF7CUF B,KF7CUF G,445.95,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.520667,-111.903167,-7:00
19,USA West,Tucson,Arizona,KR7ST  B,KR7ST  G,445.95,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,38.649333,-121.099333,-7:00
19,USA West,Tucson,Arizona,KR7ST  C,KR7ST  G,145.115,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,38.649333,-121.099333,-7:00
19,USA West,Tucson/Mt.Lemmon,Arizona,K7RST  B,K7RST  G,445.9,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,32.443133,-110.788417,-7:00
19,USA West,Tucson/Mt.Lemmon,Arizona,K7RST  C,K7RST  G,147.41,DUP-,1,DV,OFF,88.5Hz,YES,Approximate,32.443133,-110.788417,-7:00
19,USA West,Goodyear,Arizona,KG7HBZ B,KG7HBZ G,440.7375,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.48,-112.4,-7:00
19,USA West,Anaheim,Californ,W6HRO  B,W6HRO  G,446.35,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.845,-117.942333,-8:00
19,USA West,Anaheim,Californ,W6HRO  C,W6HRO  G,147.57,DUP-,2.555,DV,OFF,88.5Hz,YES,Approximate,33.845,-117.942333,-8:00
19,USA West,Concord,Californ,W6CX   C,W6CX   G,147.425,DUP-,1,DV,OFF,88.5Hz,YES,Approximate,37.97,-122.04,-8:00
19,USA West,Corona,Californ,WB6BA  B,WB6BA  G,446.34,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.7955,-117.610667,-8:00
19,USA West,Coronado,Californ,W6MLI  B,W6MLI  G,446.86,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,32.69,-117.19,-8:00
19,USA West,Coronado,Californ,W6MLI  C,W6MLI  G,147.38,DUP+,0.5,DV,OFF,88.5Hz,YES,Approximate,32.69,-117.19,-8:00
19,USA West,Folsom,Californ,KS6HRP C,KS6HRP G,147.675,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,38.649333,-121.099333,-8:00
19,USA West,Fresno,Californ,WX6D   B,WX6D   G,442.3125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,36.74,-119.28,-8:00
19,USA West,Laguna Beach,Californ,K6SOA  B,K6SOA  G,445.66,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.55,-117.755,-8:00
19,USA West,Laguna Beach,Californ,K6SOA  C,K6SOA  G,146.115,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,33.55,-117.755,-8:00
19,USA West,Laguna Niguel,Californ,K6VO   C,K6VO   G,145.615,DUP-,0,DV,OFF,88.5Hz,YES,Approximate,33.52,-117.71,-8:00
19,USA West,Los Angeles,Californ,KI6JKA B,KI6JKA G,447.2,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,34.329167,-118.601333,-8:00
19,USA West,Los Angeles,Californ,WA6IRC B,WA6IRC G,447.04,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,34.34,-118.41,-8:00
19,USA West,Los Angeles,Californ,WA6IRC C,WA6IRC G,147.56,DUP-,2.555,DV,OFF,88.5Hz,YES,Approximate,34.34,-118.41,-8:00
19,USA West,Malibu,Californ,KJ6BWR B,KJ6BWR G,445.855,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,34.076167,-118.659,-8:00
19,USA West,Mt.Bullion,Californ,W6HHD  B,W6HHD  G,444.8,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,37.536833,-120.063,-8:00
19,USA West,Mt.Bullion,Californ,W6HHD  C,W6HHD  G,144.94,DUP-,0.4,DV,OFF,88.5Hz,YES,Approximate,37.536833,-120.063,-8:00
19,USA West,Napa,Californ,W6CO   B,W6CO   G,440.05,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,38.381333,-122.4,-8:00
19,USA West,Oroville,Californ,KJ6LVV B,KJ6LVV G,444.275,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.533167,-121.459333,-8:00
19,USA West,Palm Springs,Californ,K6IFR  B,K6IFR  G,447.14,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.866667,-116.434,-8:00
19,USA West,Palomar Mtn.,Californ,KI6MGN B,KI6MGN G,445.865,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.313333,-116.858667,-8:00
19,USA West,Palomar Mtn.,Californ,KI6MGN C,KI6MGN G,145.585,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.313333,-116.858667,-8:00
19,USA West,Sacramento,Californ,W6DHS  B,W6DHS  G,440.6,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,38.4895,-120.589833,-8:00
19,USA West,San Bernardino,Californ,KI6WZX B,KI6WZX G,446.34,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,34.196,-117.0495,-8:00
19,USA West,San Diego,Californ,KI6KQU B,KI6KQU G,447.845,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.008833,-116.972167,-8:00
19,USA West,San Diego,Californ,KW6HRO B,KW6HRO G,446.98,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,32.594833,-116.843833,-8:00
19,USA West,San Jose,Californ,WW6BAY B,WW6BAY G,444.075,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,37.316667,-122.133833,-8:00
19,USA West,Santa Rosa,Californ,K6ACS  B,K6ACS  G,442.1125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,38.49,-122.73,-8:00
19,USA West,Santa Ynez,Californ,KK6GFX B,KK6GFX G,447.84,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,34.52,-119.98,-8:00
19,USA West,Santiago Peak,Californ,KJ6GRS B,KJ6GRS G,446.56,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,33.710333,-117.534167,-8:00
19,USA West,Visalia,Californ,K6VIS  B,K6VIS  G,440.05,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,36.7247,-118.9435,-8:00
19,USA West,Visalia,Californ,K6VIS  C,K6VIS  G,145.45,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,36.7247,-118.9435,-8:00
19,USA West,Wrightwood,Californ,KJ6LJZ B,KJ6LJZ G,447.835,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,34.35,-117.68,-8:00
19,USA West,Broomfield,Colorado,KD0LUX C,KD0LUX G,147.375,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,39.92,-105.1,-7:00
19,USA West,Colorado Springs,Colorado,KC0CVU B,KC0CVU G,446.9125,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,38.834017,-104.821367,-7:00
19,USA West,Colorado Springs,Colorado,KC0CVU C,KC0CVU G,145.375,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,38.834017,-104.821367,-7:00
19,USA West,Grand Junction,Colorado,KD0RED B,KD0RED G,446.775,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,39.09,-108.24,-7:00
19,USA West,Monument,Colorado,W0TLM  B,W0TLM  G,446.8875,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,39.097833,-104.861667,-7:00
19,USA West,BILLINGS,Montana,K7EFA  B,K7EFA  G,449,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,45.77,-108.58,-7:00
19,USA West,Las Vegas,Nevada,N7ARR  B,N7ARR  G,446.8,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,36.166167,-115.018,-8:00
19,USA West,Las Vegas,Nevada,N7ARR  C,N7ARR  G,145.175,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,36.166167,-115.018,-8:00
19,USA West,Las Vegas,Nevada,W7AES  B,W7AES  G,449.575,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,36.1155,-115.108333,-8:00
19,USA West,Las Vegas,Nevada,W7AES  C,W7AES  G,147.975,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,36.1155,-115.108333,-8:00
19,USA West,Reno,Nevada,N7NDS  B,N7NDS  G,444.625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.3,-119.67,-7:00
19,USA West,Albuquerque,New Mexi,K5URR  B,K5URR  G,449.45,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,35.05,-106.59,-7:00
19,USA West,Albuquerque,New Mexi,K5URR  C,K5URR  G,146.86,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,35.05,-106.59,-7:00
19,USA West,Santa Fe,New Mexi,W5SF   C,W5SF   G,145.21,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,35.71,-105.92,-7:00
19,USA West,Albuquerque,NM,W5MPZ  B,W5MPZ  G,443.8,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.216833,-106.452333,-7:00
19,USA West,Las Cruces,NM,W5GB   C,W5GB   G,146.84,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.29,-106.7,-7:00
19,USA West,Los Alamos,NM,NM5WR  B,NM5WR  G,442.425,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.816667,-106.214667,-7:00
19,USA West,Santa Fe,NM,W5SF   B,W5SF   G,444.575,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,35.717333,-105.916333,-7:00
19,USA West,Socorro,NM,W5AQA  B,W5AQA  G,444.5,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.071667,-106.962833,-7:00
19,USA West,Grants Pass,Oregon,KE7LKX B,KE7LKX G,440.4625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,42.447167,-123.216333,-8:00
19,USA West,Medford,Oregon,KE7MVI B,KE7MVI G,443.775,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,42.298,-122.751,-8:00
19,USA West,Medford,Oregon,KG7FOJ B,KG7FOJ G,444.65,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,42.31,-122.83,-8:00
19,USA West,Medford,Oregon,KG7FOJ C,KG7FOJ G,146.61,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,42.31,-122.83,-8:00
19,USA West,Mt. Hebo,Oregon,W7GC   C,W7GC   G,147.39,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,45.2145,-123.7565,-8:00
19,USA West,Portland,Oregon,WB7DZG B,WB7DZG G,444.3125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,45.511833,-122.653,-8:00
19,USA West,Portland,Oregon,WB7DZG C,WB7DZG G,146.61,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,45.511833,-122.653,-8:00
19,USA West,Cedar City,Utah,WR7AAA B,WR7AAA G,447.95,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,37.7257,-113.0682,-7:00
19,USA West,Cedar City,Utah,WR7AAA C,WR7AAA G,145.15,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,37.7257,-113.0682,-7:00
19,USA West,Logan,Utah,AC7O   B,AC7O   G,447.975,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,41.713333,-111.717667,-7:00
19,USA West,Logan,Utah,AC7O   C,AC7O   G,145.15,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,41.713333,-111.717667,-7:00
19,USA West,Price/Cedar Mtn,Utah,K7YI   B,K7YI   G,448.075,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,39.185,-110.6055,-7:00
19,USA West,Salt Lake City,Utah,KF6RAL B,KF6RAL G,448.075,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,40.659833,-112.202333,-7:00
19,USA West,Salt Lake City,Utah,KF6RAL C,KF6RAL G,145.125,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,40.659833,-112.202333,-7:00
19,USA West,Wellsville,Utah,NU7TS  B,NU7TS  G,449.575,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,41.6115,-111.951333,-7:00
19,USA West,Bellevue,Washingt,K7LWH  B,K7LWH  G,443.0625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.6165,-122.201667,-8:00
19,USA West,Bellevue,Washingt,K7LWH  C,K7LWH  G,145.13,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,47.6165,-122.201667,-8:00
19,USA West,Bellingham,Washingt,WC7SO  B,WC7SO  G,440.475,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,48.67,-122.37,-8:00
19,USA West,Bellingham,Washingt,WC7SO  C,WC7SO  G,146.7,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,48.67,-122.37,-8:00
19,USA West,Burien,Washingt,KF7CLD B,KF7CLD G,443.425,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.497,-122.3365,-8:00
19,USA West,Cle Elum,Washingt,WR7KCR B,WR7KCR G,444.9125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.167667,-120.7655,-8:00
19,USA West,Enumclaw,Washingt,W7JD   B,W7JD   G,442.625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.0421,-122.2088,-8:00
19,USA West,Federal Way,Washingt,WA7FW  B,WA7FW  G,443.85,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.305833,-122.323,-8:00
19,USA West,Federal Way,Washingt,WA7FW  C,WA7FW  G,146.84,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,47.305833,-122.323,-8:00
19,USA West,Graham,Washingt,WA7DR  B,WA7DR  G,442.925,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.14,-122.18,-8:00
19,USA West,Kirkland (IA),Washingt,N7IH   B,N7IH   G,443.575,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.7121,-122.156183,-8:00
19,USA West,Kirkland (IA),Washingt,N7IH   C,N7IH   G,145.29,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,47.7121,-122.156183,-8:00
19,USA West,Lake Stevens,Washingt,KF7UUY B,KF7UUY G,440,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.98,-122.11,-8:00
19,USA West,Maple Valley,Washingt,KF7NPL B,KF7NPL G,442.675,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.3875,-122.060667,-8:00
19,USA West,Pullman,Washingt,W7YH   B,W7YH   G,443.1625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,46.726,-117.150667,-8:00
19,USA West,Snohomish,Washingt,NR7SS  B,NR7SS  G,440.325,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.912883,-122.098183,-8:00
19,USA West,Tukwila,Washingt,KF7BFS B,KF7BFS G,440.275,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.28,-122.17,-8:00
19,USA West,Tukwila,Washingt,KF7BFT B,KF7BFT G,440.425,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.2818,-122.1534,-8:00
19,USA West,Veradale,Washingt,KB7ARA B,KB7ARA G,443.125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,47.393,-117.105833,-8:00
19,USA West,Gillette,Wyoming,NE7WY  C,NE7WY  G,145.37,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,44.2092,-105.468,-7:00
20,Simplex,145.6000 DV,,,,145.6,OFF,0,DV,OFF,88.5Hz,YES,None,0,0,--:--
20,Simplex,145.6700 DV,,,,145.67,OFF,0,DV,OFF,88.5Hz,YES,None,0,0,--:--
20,Simplex,441.0000 DV,,,,441,OFF,0,DV,OFF,88.5Hz,YES,None,0,0,--:--
20,Simplex,445.6700 DV,,,,445.67,OFF,0,DV,OFF,88.5Hz,YES,None,0,0,--:--
21,FM-USA,Huntsville,Alabama,K4HSV,,146.94,DUP-,0.6,FM,TONE,100.0Hz,YES,Approximate,34.72,-86.55,-6:00
21,FM-USA,Huntsville,Alabama,W4HMC,,147.22,DUP+,0.6,FM,TONE,136.5Hz,YES,Approximate,34.7375,-86.530267,-6:00
21,FM-USA,Shaw Butte,Arizona,W7ARA,,449.525,DUP-,5,FM,TONE,100.0Hz,YES,Approximate,33.59485,-112.087317,-7:00
21,FM-USA,White Tanks,Arizona,W7ARA,,146.94,DUP-,0.6,FM,TONE,162.2Hz,YES,Approximate,33.45085,-112.073133,-7:00
21,FM-USA,Catalina,Californ,AA6DP,,147.09,DUP+,0.6,FM,TONE,79.7Hz,YES,Approximate,33.4093,-118.4166,-8:00
21,FM-USA,Keller Pk,Californ,KE6TZG,,146.385,DUP+,0.6,FM,TONE,146.2Hz,YES,Approximate,34.19585,-117.0492,-8:00
21,FM-USA,Mt Lukens,Californ,W6AM,,145.48,DUP-,0.6,FM,TONE,100.0Hz,YES,Approximate,34.2688,-118.239,-8:00
21,FM-USA,Mt. Diablo,Californ,W6CX,,147.06,DUP+,0.6,FM,TONE,100.0Hz,YES,Approximate,37.87,-122.07,-8:00
21,FM-USA,Palo Alto,Californ,N6NFI,,145.23,DUP-,0.6,FM,TONE,100.0Hz,YES,Approximate,37.407,-122.18,-8:00
21,FM-USA,S. Fernando Vall,Californ,KB6C,,147.735,DUP-,0.6,FM,TONE,100.0Hz,YES,Approximate,34.3297,-118.6006,-8:00
21,FM-USA,S. Fernando Vall,Californ,WD6FZA,,446.58,DUP-,5,FM,TONE,127.3Hz,YES,Approximate,34.3297,-118.6006,-8:00
21,FM-USA,San Jose,Californ,WR6ABD,,442.9,DUP+,5,FM,TONE,162.2Hz,YES,Approximate,37.11,-121.844,-8:00
21,FM-USA,San Leandro,Californ,W6RGG,,147.24,DUP+,0.6,FM,TONE,107.2Hz,YES,Approximate,37.71,-122.16,-8:00
21,FM-USA,Santiago Peak,Californ,K6JSI,,448.6,DUP-,5,FM,TONE,100.0Hz,YES,Approximate,33.7102,-117.5342,-8:00
21,FM-USA,Denver,Colorado,AL7GQ,,146.94,DUP-,0.6,FM,TONE,103.5Hz,YES,Approximate,39.67965,-105.493167,-7:00
21,FM-USA,Denver,Colorado,W0CRA,,145.145,DUP-,0.6,FM,TONE,107.2Hz,YES,Approximate,39.67965,-105.493167,-7:00
21,FM-USA,Delaware City,Delaware,N3HTT,,448.825,DUP-,5,FM,TONE,131.8Hz,YES,Approximate,39.5749,-75.600617,-5:00
21,FM-USA,Ft Lauderdale,Florida,W4AB,,146.91,DUP-,0.6,FM,TONE,110.9Hz,YES,Approximate,26.11445,-80.141667,-5:00
21,FM-USA,Longwood,Florida,N4LGH,,147.12,DUP+,0.6,FM,TONE,103.5Hz,YES,Approximate,28.42,-81.2,-5:00
21,FM-USA,Orlando,Florida,KB4UT,,146.76,DUP-,0.6,FM,TONE,103.5Hz,YES,Approximate,28.537583,-81.379583,-5:00
21,FM-USA,Atlanta,Georgia,W4DOC,,146.82,DUP-,0.6,FM,TONE,146.2Hz,YES,Approximate,33.770667,-84.386333,-5:00
21,FM-USA,Atlanta,Georgia,W4BOC,,146.76,DUP-,0.6,FM,TONE,107.2Hz,YES,Approximate,33.805167,-84.144333,-5:00
